from	to	interaction_count	edge_betweenness
5088	6918	1	1.15384615384615
5088	7132	0.59	3.57911261749589
5088	7892	0.81	2.61388925402083
5088	7977	0.65	9.45879864901604
5088	8153	0.8	3.90133477633478
5088	9286	0.94	2.11695249195249
5088	9455	0.59	4.73547008547008
5088	10088	0.71	23.752512765966
5088	10344	0.58	6.57166046224888
5088	10657	1	1.15384615384615
5208	5819	0.71	5.7836471931021
5208	6918	0.71	5.61983610747837
5208	7132	0.53	4.66353947032178
5208	7892	0.66	8.13898702796348
5208	7977	0.67	2.20795454545455
5208	8153	0.68	6.20873985079388
5208	9286	0.54	3.83264902779021
5208	10657	0.69	5.61983610747837
5585	6007	0.51	29.7619047619048
5585	7622	0.53	38.7380952380952
5819	6918	0.86	1.92043650793651
5819	7132	0.75	3.28195553331835
5819	7892	1	1.25
5819	8153	0.87	3.10768398268398
5819	9286	0.77	1.63969363969364
5819	10088	0.9	18.5049204006597
5819	10344	0.64	6.25915497193729
5819	10657	0.86	1.92043650793651
5942	9664	0.76	2.79932018129635
5942	10088	0.7	12.7447629764485
6007	7622	0.84	3.78333333333333
6007	12711	0.7	29.2619047619048
6096	10927	0.67	18.6377844508708
6096	11390	0.62	239.71467183099
6894	12727	0.67	69
6918	7132	0.58	3.82911261749589
6918	7892	0.84	2.46004310017468
6918	7977	0.65	10.1254653156827
6918	8153	0.85	4.23466810966811
6918	9286	0.95	1.96310633810634
6918	9455	0.61	5.23547008547008
6918	10088	0.73	25.7279651273112
6918	10344	0.6	6.77166046224888
6918	10657	1	1
7067	11964	0.72	4.91339151045033
7067	11276	0.64	65.0866084895497
7132	7892	0.69	3.49862219998502
7132	8153	0.64	3.48874465212793
7132	9286	0.52	2.88324348662676
7132	10088	0.65	11.437473525476
7132	10657	0.6	3.82911261749589
7622	12711	0.56	39.7380952380952
7892	8153	0.86	3.77435064935065
7892	9286	0.75	2.1952491952492
7892	9664	0.52	46.6239605477967
7892	10088	0.88	15.5556079484061
7892	10344	0.61	8.006178776735
7892	10657	0.82	2.46004310017468
7977	9455	0.69	5.46641806261371
7977	10657	0.69	10.1254653156827
8153	9286	0.75	2.88446275946276
8153	10088	0.77	24.163404194294
8153	10344	0.53	7.32509134509153
8153	10657	0.85	4.23466810966811
9286	9455	0.5	4.33910256410256
9286	10088	0.58	29.3685671176301
9286	10657	0.95	1.96310633810634
9395	10664	0.97	3.61929824561403
9437	10344	0.61	18.5277602668486
9455	10088	0.6	14.8198305518958
9455	10657	0.61	5.23547008547008
9664	10088	0.78	8.52247318385089
10014	12727	0.89	136
10088	10657	0.73	25.7279651273112
10344	10657	0.6	6.77166046224888
